875	166	235	6686	6697	NeuronProperty	neocortical
875	166	235	6698	6705	Neuron	neurons
875	167	238	7323	7331	NeuronProperty	positive
875	167	238	7332	7343	Neuron	interneuron
875	168	239	7697	7705	NeuronProperty	positive
875	168	239	7706	7718	Neuron	interneurons
875	169	240	7852	7872	NeuronProperty	parvalbumin-positive
875	169	240	7864	7872	NeuronProperty	positive
875	169	240	7873	7885	Neuron	interneurons
875	170	240	7864	7872	NeuronProperty	positive
875	170	240	7873	7885	Neuron	interneurons
875	171	241	8066	8078	NeuronProperty	nonpyramidal
875	171	241	8079	8084	Neuron	cells
875	172	241	8226	8235	NeuronProperty	pyramidal
875	172	241	8236	8240	Neuron	cell
875	173	242	8409	8418	NeuronProperty	pyramidal
875	173	242	8423	8435	NeuronProperty	nonpyramidal
875	173	242	8436	8441	Neuron	cells
875	174	242	8423	8435	NeuronProperty	nonpyramidal
875	174	242	8436	8441	Neuron	cells
875	175	243	8620	8628	NeuronProperty	positive
875	175	243	8629	8641	Neuron	interneurons
875	176	244	8684	8692	NeuronProperty	positive
875	176	244	8693	8705	Neuron	interneurons
875	177	244	8756	8770	NeuronProperty	immunoreactive
875	177	244	8771	8776	Neuron	cells
875	178	245	8932	8940	NeuronProperty	positive
875	178	245	8941	8953	Neuron	interneurons
875	179	246	9038	9046	NeuronProperty	positive
875	179	246	9047	9059	Neuron	interneurons
875	180	247	9201	9213	NeuronProperty	nonpyramidal
875	180	247	9214	9219	Neuron	cells
875	181	247	9247	9255	NeuronProperty	positive
875	181	247	9256	9268	Neuron	interneurons
875	182	248	9347	9356	NeuronProperty	pyramidal
875	182	248	9357	9361	Neuron	cell
875	183	249	9550	9558	NeuronProperty	positive
875	183	249	9559	9571	Neuron	interneurons
875	184	251	9901	9909	NeuronProperty	Purkinje
875	184	251	9910	9914	Neuron	cell
875	185	252	10034	10040	NeuronProperty	basket
875	185	252	10041	10046	Neuron	cells
875	186	253	10199	10207	NeuronProperty	Purkinje
875	186	253	10208	10213	Neuron	cells
875	187	254	10377	10385	NeuronProperty	Purkinje
875	187	254	10386	10391	Neuron	cells
875	188	255	10558	10572	NeuronProperty	immunoreactive
875	188	255	10573	10580	Neuron	neurons
875	189	256	10712	10732	NeuronProperty	parvalbumin-positive
875	189	256	10724	10732	NeuronProperty	positive
875	189	256	10733	10745	Neuron	interneurons
875	190	256	10724	10732	NeuronProperty	positive
875	190	256	10733	10745	Neuron	interneurons
875	191	257	10808	10819	NeuronProperty	neocortical
875	191	257	10820	10832	NeuronProperty	fast-spiking
875	191	257	10833	10845	Neuron	interneurons
875	192	257	10820	10832	NeuronProperty	fast-spiking
875	192	257	10833	10845	Neuron	interneurons
875	193	258	10932	10940	NeuronProperty	cortical
875	193	258	10932	10940	NeuronProperty	cortical
875	193	258	10941	10949	NeuronProperty	positive
875	193	258	10950	10962	Neuron	interneurons
875	194	258	10932	10940	NeuronProperty	cortical
875	194	258	10932	10940	NeuronProperty	cortical
875	194	258	10941	10949	NeuronProperty	positive
875	194	258	10950	10962	Neuron	interneurons
875	195	258	10941	10949	NeuronProperty	positive
875	195	258	10950	10962	Neuron	interneurons
875	196	259	11106	11118	NeuronProperty	fast-spiking
875	196	259	11119	11131	Neuron	interneurons
875	197	261	11318	11326	NeuronProperty	positive
875	197	261	11328	11340	NeuronProperty	fast-spiking
875	197	261	11341	11353	Neuron	interneurons
875	198	261	11328	11340	NeuronProperty	fast-spiking
875	198	261	11341	11353	Neuron	interneurons
875	199	264	11865	11874	NeuronProperty	pyramidal
875	199	264	11875	11882	Neuron	neurons
875	200	266	12264	12272	NeuronProperty	positive
875	200	266	12274	12286	NeuronProperty	fast-spiking
875	200	266	12287	12299	Neuron	interneurons
875	201	266	12274	12286	NeuronProperty	fast-spiking
875	201	266	12287	12299	Neuron	interneurons
875	202	267	12405	12416	NeuronProperty	neocortical
875	202	267	12417	12426	NeuronProperty	pyramidal
875	202	267	12427	12432	Neuron	cells
875	203	267	12417	12426	NeuronProperty	pyramidal
875	203	267	12427	12432	Neuron	cells
875	204	268	12528	12536	NeuronProperty	Purkinje
875	204	268	12537	12542	Neuron	cells
875	205	269	12620	12628	NeuronProperty	Purkinje
875	205	269	12629	12633	Neuron	cell
875	206	269	12644	12651	NeuronProperty	granule
875	206	269	12652	12656	Neuron	cell
875	207	282	15530	15537	NeuronProperty	retinal
875	207	282	15538	15546	NeuronProperty	ganglion
875	207	282	15547	15552	Neuron	cells
875	208	282	15538	15546	NeuronProperty	ganglion
875	208	282	15547	15552	Neuron	cells
875	209	283	15658	15667	NeuronProperty	pyramidal
875	209	283	15668	15673	Neuron	cells
875	210	283	16043	16055	NeuronProperty	nonpyramidal
875	210	283	16056	16061	Neuron	cells
875	211	283	16063	16072	NeuronProperty	pyramidal
875	211	283	16073	16078	Neuron	cells
875	212	287	16876	16884	NeuronProperty	positive
875	212	287	16885	16897	Neuron	interneurons
875	213	288	16966	16978	NeuronProperty	fast-spiking
875	213	288	16979	16991	Neuron	interneurons
875	214	288	17019	17027	NeuronProperty	positive
875	214	288	17028	17040	Neuron	interneurons
875	215	289	17372	17380	NeuronProperty	Cortical
875	215	289	17372	17380	NeuronProperty	Cortical
875	215	289	17381	17389	NeuronProperty	positive
875	215	289	17390	17402	Neuron	interneurons
875	216	289	17372	17380	NeuronProperty	Cortical
875	216	289	17372	17380	NeuronProperty	Cortical
875	216	289	17381	17389	NeuronProperty	positive
875	216	289	17390	17402	Neuron	interneurons
875	217	289	17381	17389	NeuronProperty	positive
875	217	289	17390	17402	Neuron	interneurons
875	218	289	17434	17440	NeuronProperty	basket
875	218	289	17445	17455	NeuronProperty	chandelier
875	218	289	17456	17461	Neuron	cells
875	219	289	17445	17455	NeuronProperty	chandelier
875	219	289	17456	17461	Neuron	cells
875	220	289	17553	17562	NeuronProperty	pyramidal
